USERNAME,COUNTRY_CODE,EMAIL_ADDRESS,CREDITCARD_TYPE,CUST_ID,AGE,SUBSCRIPTION_TYPE,WATCH_TOUCHPOINT,WATCH_STATUS,SUBSCRIPTION_TYPE,GENERATION,Dinosaur Planet,Isle of Man TT 2004 Review,Character,Paula Abduls Get Up & Dance,The Rise and Fall of ECW,Sick,8 Man,What the Do We Know,The Rings,Class of Nuke Em High 2,Fight club,Fighter,Full Frame Documentary Shorts,My Favorite Brunette,Lord of the Rings The Return of the King Extended Edition Bonus Material,Nature Antarctica,Neil Diamond Greatest Hits Live,Screamers,7 Seconds,Immortal Beloved,By Dawns Early Light,Seeta Aur Geeta,Strange Relations,Chump Change,Clifford Clifford Saves the Day,My Bloody Valentine,Inspector Morse 31 Death Is Now My Neighbour,Never Die Alone,Sesame Street Elmos World The Street We Live On
Margaret Palmer     ,IT,Margaret.M.Palmer@trashymail.com,American Express,12938,NA,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Margaret Palmer     ,IT,Margaret.M.Palmer@trashymail.com,American Express,12938,NA,Complete,Desktop,Frequent,MediumValue,Gen_Z,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Margaret Palmer     ,IT,Margaret.M.Palmer@trashymail.com,American Express,12938,NA,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Margaret Palmer     ,IT,Margaret.M.Palmer@trashymail.com,American Express,12938,NA,Complete,Desktop,Frequent,HighValue,Gen_Z,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Margaret Palmer     ,IT,Margaret.M.Palmer@trashymail.com,American Express,12938,NA,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
Adam Guzman         ,IT,Adam.L.Guzman@trashymail.com,American Express,12942,47,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam Guzman         ,IT,Adam.L.Guzman@trashymail.com,American Express,12942,47,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Randell     ,UK,Rodrigo.C.Randell@pookmail.com,Diners Club,12950,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Rodrigo Randell     ,UK,Rodrigo.C.Randell@pookmail.com,Diners Club,12950,65,Abandoned,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Rodrigo Randell     ,UK,Rodrigo.C.Randell@pookmail.com,Diners Club,12950,65,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Rodrigo Randell     ,UK,Rodrigo.C.Randell@pookmail.com,Diners Club,12950,65,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
Isabel Furst        ,AU,Isabel.I.Furst@pookmail.com,VISA,12954,77,Abandoned,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
Isabel Furst        ,AU,Isabel.I.Furst@pookmail.com,VISA,12954,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
Isabel Furst        ,AU,Isabel.I.Furst@pookmail.com,VISA,12954,77,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,Abandoned,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,Cancelled,Desktop,Frequent,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
Johnny Miller       ,UK,Johnny.M.Miller@pookmail.com,Diners Club,12966,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1
Sarah Mcgahey       ,AU,Sarah.R.Mcgahey@dodgeit.com,Diners Club,12970,30,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Annie Anderson      ,AU,Annie.C.Anderson@dodgeit.com,JCB,12978,age-49,In-Progress,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Annie Anderson      ,AU,Annie.C.Anderson@dodgeit.com,JCB,12978,age-49,Complete,Phone,FirstTime,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Spencer         ,ES,Tom.C.Spencer@mailinator.com,American Express,12986,NA,Complete,Phone,FirstTime,MediumValue,Gen_Z,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1
Vincent Alexander   ,FR,Vincent.D.Alexander@trashymail.com,American Express,12990,30,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charles Overton     ,UK,Charles.T.Overton@dodgeit.com,VISA,12994,51,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
George Nicholson    ,AU,George.G.Nicholson@trashymail.com,JCB,12998,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
George Nicholson    ,AU,George.G.Nicholson@trashymail.com,JCB,12998,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
George Nicholson    ,AU,George.G.Nicholson@trashymail.com,JCB,12998,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
George Nicholson    ,AU,George.G.Nicholson@trashymail.com,JCB,12998,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
George Fischer      ,IT,George.M.Fischer@dodgeit.com,American Express,13006,18,Complete,Phone,FirstTime,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
George Fischer      ,IT,George.M.Fischer@dodgeit.com,American Express,13006,18,In-Progress,Phone,FirstTime,MediumValue,Gen_Z,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Carl Watts          ,DE,Carl.R.Watts@trashymail.com,Diners Club,13018,29,Complete,Phone,Frequent,MediumValue,Gen_Y,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Oscar Hernandez     ,AU,Oscar.S.Hernandez@trashymail.com,VISA,13022,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
Oscar Hernandez     ,AU,Oscar.S.Hernandez@trashymail.com,VISA,13022,76,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar Hernandez     ,AU,Oscar.S.Hernandez@trashymail.com,VISA,13022,76,Abandoned,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Oscar Hernandez     ,AU,Oscar.S.Hernandez@trashymail.com,VISA,13022,76,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0
Oscar Hernandez     ,AU,Oscar.S.Hernandez@trashymail.com,VISA,13022,76,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Lewis Huffman       ,IT,Lewis.S.Huffman@dodgeit.com,JCB,13026,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Huffman       ,IT,Lewis.S.Huffman@dodgeit.com,JCB,13026,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Huffman       ,IT,Lewis.S.Huffman@dodgeit.com,JCB,13026,64,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis Huffman       ,IT,Lewis.S.Huffman@dodgeit.com,JCB,13026,64,Cancelled,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Andrew Ramirez      ,IT,Andrew.C.Ramirez@dodgeit.com,VISA,13038,50,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nancy Brown         ,IT,Nancy.T.Brown@trashymail.com,Diners Club,13042,62,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Karen Cooper        ,UK,Karen.A.Cooper@spambob.com,Master Card,13050,36,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Karen Cooper        ,UK,Karen.A.Cooper@spambob.com,Master Card,13050,36,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karen Cooper        ,UK,Karen.A.Cooper@spambob.com,Master Card,13050,36,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Virginia Lambert    ,AU,Virginia.G.Lambert@mailinator.com,Discover,13090,29,Cancelled,Phone,FirstTime,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Virginia Lambert    ,AU,Virginia.G.Lambert@mailinator.com,Discover,13090,29,Complete,Phone,FirstTime,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Virginia Lambert    ,AU,Virginia.G.Lambert@mailinator.com,Discover,13090,29,Complete,Desktop,FirstTime,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jeffrey Charlton    ,AU,Jeffrey.K.Charlton@trashymail.com,American Express,13098,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
Diana Lamm          ,AU,Diana.G.Lamm@mailinator.com,American Express,13106,18,Cancelled,Desktop,Occasional,HighValue,Gen_Z,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
Diana Lamm          ,AU,Diana.G.Lamm@mailinator.com,American Express,13106,18,In-Progress,Desktop,Occasional,MediumValue,Gen_Z,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janice Fowler       ,IT,Janice.H.Fowler@trashymail.com,American Express,13114,69,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Jennifer Robertson  ,DE,Jennifer.A.Robertson@pookmail.com,VISA,13118,22,In-Progress,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Robertson  ,DE,Jennifer.A.Robertson@pookmail.com,VISA,13118,22,Abandoned,Phone,Frequent,MediumValue,Gen_Z,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenneth Abbott      ,AU,Kenneth.A.Abbott@trashymail.com,JCB,13122,71,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
Kenneth Abbott      ,AU,Kenneth.A.Abbott@trashymail.com,JCB,13122,71,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
Mi Ernst            ,UK,Mi.J.Ernst@pookmail.com,Discover,13126,24,In-Progress,Desktop,FirstTime,MediumValue,Gen_Y,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Mi Ernst            ,UK,Mi.J.Ernst@pookmail.com,Discover,13126,24,Complete,Phone,FirstTime,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Casey Pearl         ,IT,Casey.V.Pearl@mailinator.com,American Express,13138,NA,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Travis Mejia        ,CA,Travis.C.Mejia@trashymail.com,Diners Club,13158,75,In-Progress,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Travis Mejia        ,CA,Travis.C.Mejia@trashymail.com,Diners Club,13158,75,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1
Travis Mejia        ,CA,Travis.C.Mejia@trashymail.com,Diners Club,13158,75,Complete,Desktop,Frequent,MediumValue,Baby_Boomers,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
Steven Hall         ,CA,Steven.O.Hall@mailinator.com,American Express,13162,30,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Hall         ,CA,Steven.O.Hall@mailinator.com,American Express,13162,30,Complete,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Hall         ,CA,Steven.O.Hall@mailinator.com,American Express,13162,30,In-Progress,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Hall         ,CA,Steven.O.Hall@mailinator.com,American Express,13162,30,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven Hall         ,CA,Steven.O.Hall@mailinator.com,American Express,13162,30,Abandoned,Phone,Occasional,LowValue,Gen_Y,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norman Haynes       ,IT,Norman.L.Haynes@trashymail.com,JCB,13166,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norman Haynes       ,IT,Norman.L.Haynes@trashymail.com,JCB,13166,44,Complete,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Norman Haynes       ,IT,Norman.L.Haynes@trashymail.com,JCB,13166,44,In-Progress,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Norman Haynes       ,IT,Norman.L.Haynes@trashymail.com,JCB,13166,44,Cancelled,Phone,Occasional,LowValue,Gen_X,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Dottie Damato       ,ES,Dottie.H.Damato@spambob.com,JCB,13170,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Dottie Damato       ,ES,Dottie.H.Damato@spambob.com,JCB,13170,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dottie Damato       ,ES,Dottie.H.Damato@spambob.com,JCB,13170,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dottie Damato       ,ES,Dottie.H.Damato@spambob.com,JCB,13170,38,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hazel Riddick       ,IT,Hazel.V.Riddick@mailinator.com,VISA,13174,age-48,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,In-Progress,Desktop,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Complete,Phone,Frequent,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Abandoned,Desktop,Frequent,MediumValue,Gen_Z,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Phillip Wright      ,IT,Phillip.M.Wright@spambob.com,American Express,13178,age-67,Complete,Phone,Frequent,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Monica Henley       ,FR,Monica.S.Henley@trashymail.com,American Express,13182,53,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Monica Henley       ,FR,Monica.S.Henley@trashymail.com,American Express,13182,53,Complete,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monica Henley       ,FR,Monica.S.Henley@trashymail.com,American Express,13182,53,Abandoned,Phone,Occasional,LowValue,Baby_Boomers,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebony Marcucci      ,FR,Ebony.R.Marcucci@mailinator.com,JCB,13186,26,Complete,Desktop,FirstTime,HighValue,Gen_Y,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Ebony Marcucci      ,FR,Ebony.R.Marcucci@mailinator.com,JCB,13186,26,In-Progress,Phone,FirstTime,LowValue,Gen_Y,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ebony Marcucci      ,FR,Ebony.R.Marcucci@mailinator.com,JCB,13186,26,Complete,Phone,FirstTime,MediumValue,Gen_Y,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Ebony Marcucci      ,FR,Ebony.R.Marcucci@mailinator.com,JCB,13186,26,Complete,Desktop,FirstTime,HighValue,Gen_Y,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
Ebony Marcucci      ,FR,Ebony.R.Marcucci@mailinator.com,JCB,13186,26,Complete,Phone,FirstTime,HighValue,Gen_Y,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
Young Blum          ,IT,Young.M.Blum@dodgeit.com,Diners Club,13198,NA,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
Young Blum          ,IT,Young.M.Blum@dodgeit.com,Diners Club,13198,NA,Complete,Phone,Occasional,LowValue,Gen_Z,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Charlton     ,IT,Daniel.R.Charlton@mailinator.com,JCB,13202,34,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Daniel Charlton     ,IT,Daniel.R.Charlton@mailinator.com,JCB,13202,34,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
Daniel Charlton     ,IT,Daniel.R.Charlton@mailinator.com,JCB,13202,34,Cancelled,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Daniel Charlton     ,IT,Daniel.R.Charlton@mailinator.com,JCB,13202,34,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jennifer Roberts    ,IT,Jennifer.V.Roberts@mailinator.com,American Express,13206,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Jennifer Roberts    ,IT,Jennifer.V.Roberts@mailinator.com,American Express,13206,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
Jennifer Roberts    ,IT,Jennifer.V.Roberts@mailinator.com,American Express,13206,67,Complete,Desktop,Frequent,HighValue,Baby_Boomers,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
William Moore       ,IT,William.D.Moore@trashymail.com,Diners Club,13210,35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
William Moore       ,IT,William.D.Moore@trashymail.com,Diners Club,13210,35,Complete,Phone,Occasional,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Betty Garcia        ,IT,Betty.J.Garcia@spambob.com,VISA,13230,NA,Complete,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
Betty Garcia        ,IT,Betty.J.Garcia@spambob.com,VISA,13230,NA,In-Progress,Phone,Occasional,HighValue,Gen_Z,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1
George Ludwig       ,UK,George.R.Ludwig@spambob.com,JCB,13234,26,Cancelled,Desktop,Frequent,LowValue,Gen_Y,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
